(species=Paecilomyces niveus)(type=Full)(curator=GO)
g1368 = 5524
g1368 = 6012
g1368 = 46835
g1368 = 4335
g1368 = 5524
g1368 = 6012
g1368 = 46835
g1280 = 8271
g1280 = 8272
g1280 = 16020
g1280 = 55085
g1280 = 8272
g1280 = 15116
g1280 = 16021
g6203 = 16746
g6320 = 981
g6320 = 6355
g6320 = 8270
g6320 = 981
g6320 = 6355
g6320 = 8270
g6320 = 981
g6320 = 6355
g6320 = 8270
g6320 = 981
g6320 = 6355
g6320 = 8270
g5490 = 3676
g5490 = 8270
g5490 = 3676
g5490 = 8270
g5490 = 3676
g5490 = 8270
g5490 = 3676
g5490 = 8270
g5490 = 3676
g5490 = 8270
g5490 = 3676
g5490 = 8270
g5490 = 3676
g5490 = 8270
g5490 = 3676
g5490 = 8270
g5490 = 3676
g5490 = 8270
g5490 = 3676
g5490 = 8270
g5490 = 3676
g5490 = 8270
g5490 = 3676
g5490 = 8270
g5490 = 3676
g5490 = 8270
g5490 = 3676
g5490 = 8270
g5490 = 3676
g5490 = 8270
g5490 = 3676
g5490 = 8270
g5490 = 3676
g5490 = 8270
g5490 = 3676
g5490 = 8270
g5490 = 3676
g5490 = 8270
g5490 = 3676
g5490 = 8270
g5490 = 3676
g5490 = 8270
g5490 = 3676
g5490 = 8270
g5490 = 3676
g5490 = 8270
g5490 = 3676
g5490 = 8270
g5490 = 3676
g5490 = 8270
g5490 = 3676
g5490 = 8270
g5490 = 3676
g5490 = 8270
g5490 = 3676
g5490 = 8270
g5490 = 3676
g5490 = 8270
g5490 = 3676
g5490 = 8270
g5490 = 3676
g5490 = 8270
g5490 = 3676
g5490 = 8270
g5490 = 3676
g5490 = 8270
g5490 = 3676
g5490 = 8270
g5490 = 3676
g5490 = 8270
g5490 = 3676
g5490 = 8270
g7445 = 62
g7445 = 62
g7445 = 62
g4527 = 4176
g4527 = 4252
g4527 = 6508
g4527 = 4176
g4527 = 4252
g4527 = 5524
g4527 = 30163
g4527 = 4176
g4527 = 4252
g4527 = 6508
g4527 = 5524
g4527 = 16887
g4527 = 4176
g4527 = 5524
g4527 = 6508
g3352 = 5524
g3352 = 16301
g5593 = 3735
g5593 = 3735
g4536 = 4222
g4536 = 6508
g9723 = 16491
g9723 = 16491
g9723 = 16491
g9723 = 16491
g9723 = 16491
g6354 = 3924
g6354 = 5525
g6354 = 3924
g6354 = 5525
g6354 = 3924
g6354 = 5525
g6354 = 3924
g6354 = 5525
g6354 = 3924
g6354 = 5525
g6354 = 3924
g6354 = 5525
g6354 = 5525
g6322 = 6811
g6322 = 16020
g6322 = 22857
g6322 = 16020
g6322 = 55085
g5351 = 4620
g5351 = 9395
g5351 = 4620
g5351 = 9395
g5351 = 4620
g5351 = 9395
g10143 = 16491
g10143 = 3884
g10143 = 46416
g10143 = 71949
g5555 = 5965
g5555 = 18343
g5555 = 3824
g5555 = 3824
g5555 = 3824
g5555 = 3824
g5555 = 3824
g3981 = 16702
g3981 = 16702
g6742.1 = 3922
g6742.1 = 5524
g6742.1 = 6177
g6742.1 = 3922
g6742.1 = 5524
g6742.1 = 6164
g6742.1 = 6177
g6742.1 = 3922
g6742.1 = 5524
g6742.1 = 6164
g6742.1 = 6177
g6742.1 = 5524
g6742.1 = 16462
g8277 = 16192
g8277 = 16192
g8277 = 16192
g5850 = 166
g5850 = 287
g5850 = 5524
g5850 = 15914
g5850 = 16021
g5850 = 140326
g5850 = 5524
g5850 = 16021
g5850 = 16887
g5850 = 287
g5850 = 5524
g5850 = 15914
g5850 = 16021
g5850 = 140326
g5850 = 287
g5850 = 5524
g5850 = 15914
g5850 = 16021
g5850 = 140326
g3809 = 981
g3809 = 6355
g3809 = 8270
g3809 = 981
g3809 = 6355
g3809 = 8270
g3809 = 981
g3809 = 6355
g3809 = 8270
g3809 = 981
g3809 = 6355
g3809 = 8270
g7144 = 6520
g7144 = 16765
g7144 = 19346
g7144 = 30170
g9985 = 3978
g9985 = 6012
g2200 = 8703
g2200 = 9231
g6601 = 3735
g6601 = 5840
g6601 = 6412
g6601 = 3735
g6601 = 5840
g6601 = 6412
g6601 = 3735
g6601 = 5840
g6601 = 6412
g6601 = 3735
g6601 = 5840
g6601 = 6412
g6601 = 3735
g6601 = 5840
g6601 = 6412
g6601 = 3735
g6601 = 5840
g6601 = 6412
g10299 = 30
g10299 = 6493
g10299 = 16020
g10299 = 4169
g4249 = 51087
g4249 = 5515
g890 = 3677
g890 = 6351
g890 = 8270
g1948 = 4061
g1948 = 19441
g1948 = 4061
g1948 = 19441
g5147 = 16192
g5147 = 30008
g5147 = 16192
g5147 = 30008
g5147 = 16192
g5147 = 30008
g4981 = 10181
g4981 = 10181
g3342 = 6520
g3342 = 16491
g3342 = 6520
g3342 = 16491
g3342 = 6520
g3342 = 16491
g3342 = 6520
g3342 = 16491
g3342 = 6520
g3342 = 16491
g3342 = 6520
g3342 = 16491
g3342 = 6520
g3342 = 16491
g8886 = 4553
g8886 = 5975
g10445 = 5515
g10445 = 5515
g10445 = 5515
g10445 = 5515
g2472 = 5515
g2472 = 4843
g2472 = 16579
g2472 = 5515
g9384 = 9820
g9384 = 16765
g9384 = 9820
g9384 = 16765
g9384 = 9820
g9384 = 16765
g7617 = 16491
g5035 = 16491
g5035 = 16491
g5035 = 16491
g5035 = 16491
g5035 = 16491
g4896 = 16020
g4896 = 55085
g4896 = 6865
g4896 = 16021
g6751 = 46872
g6751 = 46872
g6751 = 46872
g6751 = 46872
g6751 = 46872
g6751 = 46872
g6751 = 46872
g6751 = 46872
g6751 = 46872
g6751 = 46872
g6751 = 46872
g6751 = 46872
g10539 = 8289
g4748 = 981
g4748 = 6355
g4748 = 8270
g1038 = 4672
g1038 = 5524
g1038 = 6468
g1038 = 4674
g1038 = 4674
g1030 = 8168
g9492 = 5515
g681 = 6450
g681 = 30544
g681 = 43022
g681 = 51083
g8417 = 51920
g6493 = 3993
g6493 = 46872
g6493 = 3993
g6493 = 46872
g6493 = 3993
g6493 = 16787
g5512 = 5788
g5512 = 6488
g5512 = 52917
g5512 = 16757
g5512 = 16757
g5196 = 42800
g5196 = 51568
g5196 = 3676
g5196 = 5515
g5196 = 5515
g5196 = 18024
g5196 = 34968
g5196 = 48188
g5196 = 5515
g359 = 4843
g359 = 6511
g359 = 4843
g359 = 6511
g359 = 4843
g359 = 6511
g359 = 4843
g359 = 6511
g359 = 4843
g359 = 6511
g359 = 4843
g359 = 6511
g359 = 4843
g359 = 6511
g3041 = 16192
g3041 = 16192
g7531 = 4672
g7531 = 5524
g7531 = 6468
g7531 = 4672
g7531 = 5524
g7531 = 6468
g7531 = 4672
g7531 = 5524
g7531 = 6468
g4478 = 339
g4478 = 5846
g4478 = 45292
g4478 = 3676
g4478 = 3676
g4478 = 3676
g4478 = 3676
g1574 = 5515
g1574 = 6412
g1574 = 5515
g1574 = 3735
g1574 = 5840
g1574 = 6412
g1574 = 5515
g1574 = 3735
g1574 = 5840
g1574 = 6412
g10405 = 5515
g10405 = 5515
g10405 = 5515
g10405 = 8289
g10405 = 5515
g10405 = 8289
g10405 = 5515
g10405 = 5515
g10405 = 5515
g10405 = 5515
g5799 = 4351
g5799 = 6536
g5799 = 30170
g5799 = 4351
g5799 = 6536
g5799 = 30170
g5799 = 16831
g5799 = 19752
g5799 = 30170
g5017 = 16491
g5017 = 16491
g5017 = 16491
g5017 = 16491
g5017 = 16491
g5017 = 16491
g5017 = 16491
g5017 = 16491
g5017 = 16491
g9891 = 3677
g9891 = 6351
g9891 = 8270
g9891 = 981
g9891 = 6355
g9891 = 8270
g9891 = 3677
g9891 = 6351
g9891 = 8270
g9891 = 981
g9891 = 6355
g9891 = 8270
g9891 = 981
g9891 = 6355
g9891 = 8270
g4013 = 5515
g4013 = 5515
g4013 = 5515
g4013 = 5515
g4013 = 5515
g4013 = 5515
g4013 = 5515
g4013 = 5515
g4013 = 5515
g4013 = 5515
g4013 = 5515
g4013 = 5515
g4013 = 5515
g4013 = 5515
g4013 = 5515
g4013 = 5515
g4013 = 5515
g4013 = 5515
g4013 = 5515
g4013 = 5515
g4013 = 5515
g4013 = 5515
g4013 = 5515
g4013 = 5515
g4013 = 5515
g4013 = 5515
g8683 = 16021
g8683 = 22857
g8683 = 55085
g8683 = 22857
g2619 = 2098
g2619 = 33588
g2619 = 2098
g2619 = 33588
g720 = 22857
g720 = 55085
g720 = 22857
g8481 = 6269
g8481 = 6269
g3723 = 5506
g3723 = 16705
g3723 = 20037
g3723 = 4497
g3723 = 5506
g3723 = 16705
g3723 = 20037
g3723 = 4497
g3723 = 5506
g3723 = 16705
g3723 = 20037
g3723 = 4497
g3723 = 5506
g3723 = 16705
g3723 = 20037
g3723 = 4497
g3723 = 5506
g3723 = 16705
g3723 = 20037
g3723 = 5506
g3723 = 16705
g3723 = 20037
g3723 = 5506
g3723 = 16705
g3723 = 20037
g1714 = 4672
g1714 = 5524
g1714 = 6468
g1714 = 4672
g1714 = 5524
g1714 = 6468
g1714 = 4672
g1714 = 5524
g1714 = 6468
g9429 = 15267
g9429 = 16020
g9429 = 55085
g9429 = 15267
g9429 = 16020
g9429 = 55085
g9429 = 15267
g9429 = 16020
g9429 = 55085
g9429 = 15267
g9429 = 16020
g9429 = 55085
g9429 = 15267
g9429 = 16020
g9429 = 55085
g9429 = 15267
g9429 = 16020
g9429 = 55085
g9429 = 15267
g9429 = 16020
g9429 = 55085
g1913 = 5634
g1913 = 6338
g2887 = 981
g2887 = 6355
g2887 = 8270
g2887 = 981
g2887 = 6355
g2887 = 8270
g2887 = 981
g2887 = 6355
g2887 = 8270
g2887 = 3677
g2887 = 6351
g2887 = 8270
g2887 = 981
g2887 = 6355
g2887 = 8270
g8238 = 5515
g3130 = 6457
g3130 = 16272
g3130 = 51082
g10086 = 16758
g10086 = 16758
g10086 = 5783
g10086 = 6488
g10086 = 42281
g10086 = 16758
g10611 = 4497
g10611 = 5506
g10611 = 16705
g10611 = 20037
g10611 = 4497
g10611 = 5506
g10611 = 16705
g10611 = 20037
g10611 = 4497
g10611 = 5506
g10611 = 16705
g10611 = 20037
g10611 = 4497
g10611 = 5506
g10611 = 16705
g10611 = 20037
g10611 = 5506
g10611 = 16705
g10611 = 20037
g10611 = 5506
g10611 = 16705
g10611 = 20037
g10611 = 5506
g10611 = 16705
g10611 = 20037
g10611 = 5506
g10611 = 16705
g10611 = 20037
g10611 = 5506
g10611 = 16705
g10611 = 20037
g870.1 = 981
g870.1 = 6355
g870.1 = 8270
g870.1 = 981
g870.1 = 6355
g870.1 = 8270
g870.1 = 981
g870.1 = 6355
g870.1 = 8270
g870.1 = 981
g870.1 = 6355
g870.1 = 8270
g5947 = 9058
g5947 = 30170
g554 = 5787
g554 = 6465
g554 = 16021
g554 = 5787
g554 = 6465
g554 = 16021
g7320 = 8080
g7320 = 8080
g7181 = 5794
g7181 = 6487
g7181 = 8375
g9734.2 = 16787
g2840 = 6807
g2840 = 6807
g1732 = 3676
g1732 = 5524
g1732 = 4386
g1342 = 4150
g1342 = 6760
g1342 = 4150
g1342 = 6760
g1342 = 4150
g1342 = 6760
g3317 = 15204
g3317 = 16021
g3317 = 71918
g3317 = 15204
g3317 = 16021
g3317 = 71918
g3317 = 16020
g3317 = 22857
g3317 = 55085
g3317 = 16020
g3317 = 22857
g3317 = 55085
g38 = 16021
g38 = 22857
g38 = 55085
g38 = 16020
g38 = 22857
g38 = 55085
g38 = 16020
g38 = 22857
g38 = 55085
g38 = 16020
g38 = 22857
g38 = 55085
g38 = 16020
g38 = 22857
g38 = 55085
g38 = 16020
g38 = 22857
g38 = 55085
g38 = 16020
g38 = 22857
g38 = 55085
g38 = 22857
g2289 = 46982
g2289 = 6366
g2289 = 6366
g8537 = 5515
g8537 = 5515
g8537 = 5515
g8537 = 5515
g8537 = 5515
g8537 = 5515
g8537 = 5515
g8537 = 5515
g8537 = 5515
g8537 = 5515
g8537 = 5515
g8537 = 5515
g8537 = 5515
g8537 = 5515
g8537 = 5515
g8537 = 5515
g8537 = 5515
g8537 = 5515
g8537 = 5515
g8537 = 5515
g8537 = 5515
g8537 = 5515
g8537 = 5515
g989 = 22857
g989 = 55085
g1757 = 5515
g1757 = 5515
g1757 = 5515
g1757 = 5515
g1757 = 5515
g1757 = 5515
g1757 = 5515
g1757 = 5515
g1757 = 5515
g1757 = 5515
g1757 = 5515
g1757 = 5515
g1757 = 5515
g1757 = 5515
g1757 = 5515
g1757 = 5515
g1757 = 5515
g1757 = 5515
g1757 = 5515
g1757 = 5515
g1757 = 5515
g3670 = 16491
g726 = 16020
g726 = 22857
g726 = 55085
g726 = 16020
g726 = 22857
g726 = 55085
g726 = 16020
g726 = 22857
g726 = 55085
g726 = 16020
g726 = 22857
g726 = 55085
g726 = 16020
g726 = 22857
g726 = 55085
g726 = 22857
g726 = 16021
g726 = 22857
g726 = 55085
g3628 = 4637
g3628 = 9113
g3628 = 4641
g3628 = 6189
g3628 = 5524
g3628 = 46872
g3628 = 4637
g3628 = 9113
g3628 = 4637
g3628 = 9113
g3628 = 4637
g3628 = 9113
g3628 = 4641
g3628 = 6189
g6884 = 8168
g2115 = 5515
g2115 = 5085
g2115 = 7264
g2115 = 5515
g2115 = 5515
g2115 = 5515
g40 = 6147
g40 = 8270
g40 = 8892
g40 = 16787
g40 = 16810
g7586 = 16020
g7586 = 16021
g7586 = 16020
g7586 = 16021
g4714 = 16616
g4714 = 51287
g4714 = 16616
g4714 = 51287
g4714 = 16616
g2126 = 16746
g2126 = 19290
g9840 = 6629
g7159 = 16491
g7159 = 16491
g7159 = 16651
g7159 = 51536
g7159 = 9055
g7159 = 51536
g7159 = 16491
g7159 = 9055
g7159 = 51536
g7159 = 16651
g7159 = 51536
g7159 = 16491
g7159 = 16491
g9197 = 16787
g4675 = 16491
g4675 = 16491
g4675 = 16491
g4675 = 16491
g4675 = 16491
g6230 = 71949
g1119 = 16491
g1119 = 16491
g1119 = 16491
g528 = 16021
g528 = 22857
g528 = 55085
g528 = 16020
g528 = 22857
g528 = 55085
g528 = 16020
g528 = 22857
g528 = 55085
g528 = 16020
g528 = 22857
g528 = 55085
g528 = 16020
g528 = 22857
g528 = 55085
g528 = 16020
g528 = 22857
g528 = 55085
g528 = 22857
g528 = 16020
g528 = 22857
g528 = 55085
g6502 = 5507
g6502 = 16491
g6502 = 5507
g10514 = 16491
g10514 = 16491
g1976 = 3676
g1976 = 5634
g6922 = 16791
g6922 = 16791
g6922 = 16791
g5823 = 6402
g5823 = 30014
g1984 = 32040
g1984 = 32040
g4275 = 5515
g4275 = 5515
g4275 = 5515
g4275 = 5515
g4275 = 5515
g4275 = 5515
g4275 = 5515
g4275 = 5515
g4275 = 5515
g4275 = 5515
g4275 = 5515
g4275 = 5515
g4275 = 5515
g4275 = 5515
g4275 = 5515
g4275 = 5515
g4275 = 5515
g262 = 8168
g7827 = 5509
g7827 = 5509
g7827 = 16020
g7827 = 55085
g2985 = 3729
g2985 = 5685
g2985 = 6376
g2985 = 3729
g2985 = 5685
g2985 = 6376
g6229 = 3676
g2945 = 127
g2945 = 3677
g2945 = 6384
g7660 = 981
g7660 = 6355
g7660 = 8270
g7660 = 981
g7660 = 6355
g7660 = 8270
g7660 = 981
g7660 = 6355
g7660 = 8270
g7660 = 981
g7660 = 6355
g7660 = 8270
g4843 = 5507
g4843 = 5507
g4843 = 16491
g431 = 3924
g431 = 5525
g431 = 5525
g431 = 3924
g431 = 5525
g9288 = 10181
g9288 = 16491
g9288 = 10181
g9288 = 10181
g9288 = 10181
g9288 = 10181
g9288 = 10181
g9288 = 16491
g9288 = 16491
g9288 = 16491
g9288 = 16491
g9288 = 16491
g9288 = 16491
g9288 = 16491
g9288 = 16491
g9288 = 16491
g9288 = 16491
g3808 = 16491
g268 = 16020
g268 = 16020
g1015 = 981
g1015 = 6355
g1015 = 8270
g1015 = 3677
g1015 = 6351
g1015 = 8270
g1015 = 981
g1015 = 6355
g1015 = 8270
g1015 = 981
g1015 = 6355
g1015 = 8270
g1015 = 3677
g1015 = 6351
g1015 = 8270
g1015 = 981
g1015 = 6355
g1015 = 8270
g6276.1 = 981
g6276.1 = 6355
g6276.1 = 8270
g6276.1 = 981
g6276.1 = 6355
g6276.1 = 8270
g6276.1 = 981
g6276.1 = 6355
g6276.1 = 8270
g6276.1 = 981
g6276.1 = 6355
g6276.1 = 8270
g2551 = 31047
g2551 = 33167
g6241 = 3723
g6241 = 3676
g6241 = 3676
g6241 = 3676
g6241 = 3676
g6241 = 3723
g3546 = 16491
g3546 = 16491
g3546 = 9055
g3546 = 51536
g3546 = 9055
g3546 = 51536
g3546 = 71949
g3546 = 9055
g3546 = 51536
g3546 = 50660
g3546 = 16491
g3546 = 46872
g3546 = 16491
g649 = 16491
g649 = 16491
g3029 = 724
g3029 = 5657
g3029 = 6281
g3029 = 33063
g5663 = 22857
g5663 = 55085
g5723 = 3676
g5723 = 3684
g5723 = 3906
g5723 = 6284
g5723 = 8270
g5723 = 16799
g5723 = 3906
g5723 = 6284
g5723 = 8270
g5723 = 19104
g5723 = 3906
g5723 = 6284
g5723 = 8270
g5723 = 19104
g5723 = 3684
g5723 = 3906
g5723 = 6284
g5723 = 8270
g5723 = 16799
g5723 = 3906
g5723 = 6284
g5723 = 8270
g5723 = 19104
g7714 = 4553
g7714 = 5975
g457 = 16787
g457 = 3723
g457 = 16787
g457 = 3723
g457 = 3723
g457 = 16787
g457 = 30145
g457 = 16787
g4962 = 4672
g4962 = 5524
g4962 = 6468
g6103 = 5515
g6103 = 70682
g438 = 981
g438 = 6355
g438 = 8270
g438 = 981
g438 = 6355
g438 = 8270
g5158 = 5515
g5158 = 5515
g5158 = 6355
g5158 = 16570
g5158 = 5515
g5158 = 5515
g5158 = 5515
g5158 = 5515
g5158 = 5515
g5158 = 5515
g5158 = 5515
g5158 = 5515
g5158 = 5515
g5158 = 5515
g5158 = 5515
g5158 = 5515
g5158 = 5515
g5158 = 5515
g5158 = 5515
g5158 = 5515
g5158 = 5515
g5158 = 5515
g5158 = 5515
g5158 = 5515
g5158 = 5515
g5158 = 5515
g3976 = 5975
g3976 = 16758
g3976 = 30259
g3501 = 17056
g1745 = 5975
g1745 = 16832
g1745 = 5975
g1745 = 16832
g1745 = 3824
g1745 = 5975
g1745 = 16832
g10229 = 5524
g10229 = 16021
g10229 = 42626
g10229 = 55085
g10229 = 16020
g10229 = 16020
g10229 = 5524
g10229 = 42626
g7357 = 47834
g7357 = 16491
g7357 = 16491
g7357 = 16491
g7357 = 16491
g7357 = 16491
g8033 = 981
g8033 = 6355
g8033 = 8270
g8033 = 981
g8033 = 6355
g8033 = 8270
g8033 = 981
g8033 = 6355
g8033 = 8270
g8033 = 981
g8033 = 6355
g8033 = 8270
g8060 = 6508
g8060 = 8236
g10609 = 4553
g10609 = 5975
g10609 = 4553
g10609 = 5975
g10609 = 4553
g10609 = 5975
g10609 = 4553
g10609 = 5975
g10609 = 4553
g10609 = 5975
g10609 = 4553
g10609 = 5975
g4754 = 15079
g4754 = 16021
g4754 = 71805
g4754 = 6812
g4754 = 8324
g4754 = 55085
g3891 = 3950
g3891 = 3950
g7895 = 5524
g7895 = 5524
g7895 = 5524
g7895 = 16020
g7895 = 16020
g7895 = 5524
g7895 = 5524
g7895 = 16021
g7895 = 42626
g7895 = 55085
g3001.1 = 16787
g3001.1 = 16787
g1621.1 = 3700
g1621.1 = 6355
g2544 = 42162
g2544 = 42803
g10642 = 16616
g10642 = 16616
g1485 = 16274
g1485 = 18216
g4567 = 5085
g4567 = 32012
g4567 = 5085
g4567 = 32012
g4567 = 5085
g4567 = 32012
g4567 = 5085
g4567 = 32012
g885 = 8168
g885 = 8168
g4374 = 47834
g1016 = 4497
g1016 = 5506
g1016 = 16705
g1016 = 20037
g1016 = 4497
g1016 = 5506
g1016 = 16705
g1016 = 20037
g1016 = 4497
g1016 = 5506
g1016 = 16705
g1016 = 20037
g1016 = 5506
g1016 = 16705
g1016 = 20037
g1016 = 5506
g1016 = 16705
g1016 = 20037
g9173 = 22857
g9173 = 22857
g9173 = 55085
g1538 = 16787
g9824 = 6614
g9824 = 8312
g9824 = 48500
g9824 = 5786
g9824 = 6614
g9824 = 8312
g9824 = 30942
g9824 = 5786
g9824 = 6614
g9824 = 8312
g9824 = 30942
g2704 = 4843
g2704 = 16579
g1092 = 16020
g1092 = 30001
g1092 = 46873
g1092 = 55085
g8535 = 3677
g8535 = 6351
g8535 = 8270
g8535 = 981
g8535 = 6355
g8535 = 8270
g8535 = 981
g8535 = 6355
g8535 = 8270
g8535 = 3677
g8535 = 6351
g8535 = 8270
g8535 = 981
g8535 = 6355
g8535 = 8270
g8535 = 981
g8535 = 6355
g8535 = 8270
g7799 = 5515
g7799 = 5515
g7799 = 5515
g7799 = 5515
g7799 = 5515
g7799 = 5515
g7799 = 5515
g7799 = 5515
g7799 = 5515
g7799 = 5515
g7799 = 5515
g7799 = 5515
g7799 = 5515
g7799 = 5515
g7799 = 5515
g7799 = 5515
g7799 = 5515
g7799 = 5515
g7799 = 5515
g9968.2 = 5515
g9968.2 = 3743
g9968.2 = 6413
g9968.2 = 3743
g9968.2 = 6413
g9968.2 = 3743
g9968.2 = 6413
g9968.2 = 3743
g9968.2 = 6413
g9253 = 16020
g9253 = 22857
g9253 = 55085
g9253 = 15204
g9253 = 16021
g9253 = 71918
g9253 = 16020
g9253 = 22857
g9253 = 55085
g9765 = 46856
g481 = 5506
g481 = 16705
g481 = 20037
g481 = 5506
g481 = 16705
g481 = 20037
g481 = 5506
g481 = 16705
g481 = 20037
g481 = 5506
g481 = 16705
g481 = 20037
g481 = 5506
g481 = 16705
g481 = 20037
g481 = 5506
g481 = 16705
g481 = 20037
g481 = 5506
g481 = 16705
g481 = 20037
g481 = 5506
g481 = 16705
g481 = 20037
g481 = 5506
g481 = 16705
g481 = 20037
g481 = 5506
g481 = 16705
g481 = 20037
g481 = 5506
g481 = 16705
g481 = 20037
g5087 = 16491
g5087 = 50660
g5087 = 71949
g5087 = 50660
g5087 = 16491
g5087 = 50660
g4434 = 981
g4434 = 6355
g4434 = 8270
g4434 = 981
g4434 = 6355
g4434 = 8270
g4434 = 981
g4434 = 6355
g4434 = 8270
g4434 = 981
g4434 = 6355
g4434 = 8270
g6653 = 4553
g6653 = 71704
g6766 = 5787
g6766 = 6465
g6766 = 16021
g6766 = 5787
g6766 = 6465
g6766 = 16021
g4825 = 3723
g4825 = 166
g4825 = 4812
g4825 = 5524
g4825 = 6418
g4825 = 4831
g4825 = 166
g4825 = 4831
g4825 = 5524
g4825 = 6437
g4825 = 166
g4825 = 4831
g4825 = 5524
g4825 = 6437
g4825 = 166
g4825 = 4831
g4825 = 5524
g4825 = 6437
g4825 = 166
g4825 = 4831
g4825 = 5524
g4825 = 6437
g4825 = 166
g4825 = 4831
g4825 = 5524
g4825 = 6437
g210 = 9916
g210 = 9916
g7947 = 8168
g3115 = 723
g3115 = 781
g3115 = 3677
g3115 = 723
g3115 = 781
g3115 = 3677
g976 = 8496
g976 = 16052
g976 = 5975
g8615 = 4197
g8615 = 5634
g8615 = 6508
g8615 = 5515
g8615 = 4197
g8615 = 6508
g3110 = 16021
g3110 = 16021
g6142 = 16020
g6142 = 5524
g3687 = 1678
g3687 = 4396
g3687 = 5524
g3687 = 5536
g3687 = 5975
g3687 = 1678
g3687 = 4396
g3687 = 5524
g3687 = 5536
g3687 = 5975
g3687 = 5524
g3687 = 5975
g3687 = 16773
g3687 = 5524
g3687 = 5975
g3687 = 16773
g2518 = 3735
g2518 = 5840
g2518 = 6412
g2518 = 3735
g2518 = 5840
g2518 = 6412
g8501 = 3824
g8501 = 3824
g1804 = 5975
g5762 = 5515
g6522 = 5515
g6522 = 5515
g6522 = 3824
g6522 = 9116
g6522 = 5515
g6522 = 5515
g6522 = 5515
g6522 = 5515
g6522 = 5515
g6522 = 5515
g6522 = 5515
g6522 = 5515
g6522 = 5515
g6422 = 5515
g6422 = 5515
g6422 = 5515
g6422 = 5515
g7178.1 = 16491
g8473 = 3677
g8473 = 3917
g8473 = 5694
g8473 = 6265
g8473 = 3677
g8473 = 3917
g8473 = 6265
g8473 = 3677
g8473 = 3677
g8473 = 3917
g8473 = 6265
g8473 = 3677
g8473 = 3917
g8473 = 5694
g8473 = 6265
g8473 = 3677
g8473 = 3917
g8473 = 6265
g8473 = 3677
g8473 = 3917
g8473 = 6265
g8473 = 3677
g8473 = 3917
g8473 = 6265
g8473 = 3677
g8473 = 3917
g8473 = 6265
g8473 = 3677
g8473 = 3917
g8473 = 6265
g8473 = 3677
g8473 = 3917
g8473 = 6265
g5607 = 32220
g5607 = 43332
g7350 = 6886
g7350 = 34066
g6949.1 = 5515
g553 = 8168
g553 = 8168
g1508 = 22857
g1508 = 55085
g6210 = 22857
g6210 = 16021
g6210 = 22857
g6210 = 55085
g9130 = 5524
g9130 = 70615
g7777 = 3824
g7777 = 3824
g4390 = 4372
g4390 = 19264
g4390 = 30170
g4390 = 35999
g4617 = 3677
g4617 = 6355
g4617 = 3677
g4617 = 3677
g7011 = 16705
g7011 = 4497
g7011 = 16705
g8942 = 4553
g8942 = 5975
g8942 = 4553
g8942 = 5975
g8942 = 4553
g8942 = 5975
g8942 = 4553
g8942 = 5975
g8942 = 4553
g8942 = 5975
g8942 = 4553
g8942 = 5975
g8246 = 5975
g2068 = 5047
g2068 = 5786
g2068 = 6614
g2068 = 8312
g2068 = 30942
g2068 = 5047
g2068 = 5786
g2068 = 6614
g2068 = 8312
g2068 = 30942
g6377 = 981
g6377 = 6355
g6377 = 8270
g3006 = 5524
g3006 = 16226
g3006 = 51536
g2231 = 8270
g2920 = 981
g2920 = 6355
g2920 = 8270
g2920 = 981
g2920 = 6355
g2920 = 8270
g9140 = 6886
g9140 = 16192
g9140 = 139
g9140 = 5737
g9140 = 6886
g9140 = 48280
g655 = 16491
g2469 = 3824
g8461 = 3682
g8461 = 3682
g8461 = 3682
g8461 = 35556
g8565 = 22857
g8565 = 55085
g8565 = 22857
g9652 = 16491
g7847 = 5975
g7720 = 5643
g7720 = 16973
g7720 = 5643
g7720 = 16973
g5428 = 3735
g5428 = 6412
g5428 = 15935
g5428 = 3723
g5428 = 3723
g5428 = 3723
g8938 = 4672
g8938 = 5524
g8938 = 6468
g8938 = 4672
g8938 = 5524
g8938 = 6468
g3961 = 5515
g9601 = 16874
g4726 = 5515
g4726 = 5515
g4726 = 5515
g4726 = 5515
g4726 = 5515
g4726 = 5515
g4726 = 5515
g4726 = 5515
g4726 = 5515
g4726 = 5515
g4726 = 5515
g4726 = 5515
g4726 = 5515
g4726 = 5515
g4726 = 5515
g4726 = 5515
g4726 = 5515
g4726 = 5515
g4726 = 5515
g4726 = 5515
g4726 = 5515
g4726 = 5515
g4726 = 5515
g4726 = 5515
g776 = 5515
g776 = 5515
g776 = 3676
g776 = 3676
g776 = 5515
g776 = 3676
g8425 = 3824
g8425 = 3824
g5229 = 5524
g5229 = 16021
g5229 = 5524
g5229 = 16021
g5229 = 42626
g5229 = 55085
g5229 = 5524
g5229 = 16021
g5229 = 42626
g5229 = 55085
g1854 = 5543
g3134 = 6360
g8065 = 5515
g8065 = 5515
g8065 = 5515
g8065 = 5515
g6913 = 5524
g6913 = 5524
g6913 = 16021
g6913 = 5524
g6913 = 5524
g6913 = 5524
g6913 = 16021
g6913 = 42626
g6913 = 55085
g6913 = 5524
g6913 = 16021
g6913 = 42626
g6913 = 55085
g6913 = 5524
g6913 = 16021
g6913 = 42626
g6913 = 55085
g6913 = 5524
g6913 = 16021
g6913 = 5524
g6913 = 5524
g6913 = 16021
g6913 = 42626
g6913 = 55085
g4736 = 4672
g4736 = 5524
g4736 = 6468
g4736 = 4672
g4736 = 5524
g4736 = 6468
g4736 = 4672
